image_url,story_url
http://julius_lee.tripod.com/sitebuildercontent/sitebuilderpictures/dsc_0182.jpg,http://julius_lee.tripod.com/id350.html
https://omegagammadeltafraternity.com/wp-content/uploads/2016/08/DAmato.jpg,https://omegagammadeltafraternity.com/prominent-brothers/
https://paladium.nfshost.com/gw/111gs/00g/NewYorkStateGasolineLoc2011A_8d27666r.jpg,https://paladium.nfshost.com/gw/usa-farnewyorkstate0000PistolPermit2010Jun_01a_showL50.php?alpha=usa-farnewyorkstate0000PistolPermit2010Jun_01N50.txt
https://www.2manitowoc.com/schnettlerfrankmathfam.jpg,https://www.2manitowoc.com/schnettlerfamtree.html
