image_url,story_url
https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/picture_wpweeks.jpg,https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/lcorningincorporated_def14a.htm
https://www.strategy-business.com/media/image/00192_thumb2_220x244_2.jpg,https://www.strategy-business.com/article/00192
https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/graphic_p01i01.jpg,https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/lcorningincorporated_def14a.htm
https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/graphic_p64i01.jpg,https://www.sec.gov/Archives/edgar/data/24741/000130817913000056/lcorningincorporated_def14a.htm
