image_url,story_url
https://media.bizj.us/view/img/1530401/eoy-john-mcadam-01.jpg,https://www.bizjournals.com/seattle/blog/techflash/2013/12/f5s-john-mcadam-named-2013-executive.html
https://i.ytimg.com/vi/q2C8w5o4RPU/sddefault.jpg,https://www.youtube.com/watch?v=q2C8w5o4RPU
https://media.licdn.com/dms/image/v2/C5603AQGu9gskak-few/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1516990533189?e=2147483647&v=beta&t=iS2d_c1w0hzvHQJvHYWBCfAHhuBJkhLLWpy0RWYZbsw,https://www.linkedin.com/in/john-mcadam-a7808443
https://media.bizj.us/view/img/1643721/eoy-state-of-the-union-john-mcadam-0311.jpg,https://www.bizjournals.com/seattle/news/2013/12/20/executive-of-yea.html
