image_url,story_url
https://asset-cdn.campaignbrief.com/wp-content/uploads/sites/4/2010/07/05004606/OldSpice.png,https://campaignbrief.co.nz/2011/05/14/old-spice-personalised-respons/
https://asset-cdn.campaignbrief.com/wp-content/uploads/sites/2/2011/05/05051657/Lucky20Line.jpg,https://campaignbriefasia.com/2011/05/14/old-spice-response-campaign-ta/
https://www.repairfaq.org/sam/phr803ta.jpg,https://www.repairfaq.org/sam/cdfaq.htm
https://cdn.pressebox.de/a/2a24a6258ee797ec/attachments/0069703.attachment/filename/Artist_Figur_RGB.jpg,https://www.pressebox.de/static/sitemap/pressreleases_13.xml
