image_url,story_url
https://www.intelligenttechchannels.com/wp-content/uploads/sites/7/2017/07/DavidHenshall_500px.jpg,https://www.intelligenttechchannels.com/2017/07/17/citrix-appoints-david-j-henshall-as-president-and-ceo/
https://pbs.twimg.com/profile_images/887055881531256834/XljSwdnD_200x200.jpg,https://x.com/davidjhenshall
https://media.bizj.us/view/img/5304711/john-brock-media-photo*xx1200-675-0-207.jpg,https://www.bizjournals.com/southflorida/news/2019/02/05/citrix-ceo-henshall-buys-fort-lauderdale-condo.html
https://gecnewswire.com/wp-content/uploads/2017/09/Mark-J-Ferrer.jpg,https://www.ec-mea.com/citrix-appoints-new-chief-revenue-officer/
