image_url,story_url
https://static-cdn.toi-media.com/www/uploads/2017/02/Gil-Shwed-Gilad-kavalerchik-cropped.jpg,https://www.timesofisrael.com/check-point-scoops-up-tel-aviv-cyber-startup-in-490m-deal-to-protect-remote-workers/
http://thesiliconreview.com/story_image_upload/us/thesiliconreview-gil-shwed-ceo-check-point-software-technologies-ltd-17.jpg,https://thesiliconreview.com/magazine/profile/a-complete-security-architecture-defending-enterprises-from-cyber-attacks-check-point-software-technologies-ltd-
https://www.enterprisesecuritymag.com/company_logos/n24j3.IMAGE.jpg,https://firewall.enterprisesecuritymag.com/vendors/checkpoint/2017
https://blog.checkpoint.com/wp-content/uploads/2017/09/Quora_Blog.jpg,https://blog.checkpoint.com/tag/check-point/
