image_url,story_url
https://www.sourcesecurity.com/img/people/anders-gustafsson-300.jpg,https://www.sourcesecurity.com/people/anders-gustafsson.html
https://i.ytimg.com/vi/7PZZcuNgi6I/maxresdefault.jpg,https://www.youtube.com/watch?v=7PZZcuNgi6I
https://www.theladders.com/wp-content/uploads/anders-gustafsson-ceo2-800x450.jpg,https://www.theladders.com/career-advice/zebra-ceo-anders-gustafsson
https://s.wsj.net/public/resources/images/BN-CJ789_0415_c_E_20140415155950.jpg,https://www.wsj.com/articles/zebra-ceo-wants-to-bridge-physical-digital-worlds-1397594328
https://s3-rd-prod.chicagobusiness.com/s3fs-public/styles/800x600/public/anders_gustafsson-web_i.jpg,https://www.chicagobusiness.com/john-pletz-technology/how-bet-company-deal-paying-zebra-technologies
https://s.wsj.net/public/resources/images/BN-NY631_0510ze_P_20160510111426.jpg,https://www.wsj.com/articles/zebra-reports-surprise-sales-decline-cuts-outlook-1462893654
https://s3-rd-prod.chicagobusiness.com/styles/width_765/s3/Anders%20Gustafsson.jpg,https://www.chicagobusiness.com/awards/zebra-technologies-buy-motorola-division-345-billion
https://s.wsj.net/public/resources/images/BN-CJ789_0415_c_GR_20140415155950.jpg,https://www.wsj.com/articles/zebra-ceo-wants-to-bridge-physical-digital-worlds-1397594328
https://www.iaasiaonline.com/wp-content/uploads/Zebra-Technologies-Celebrates-50-Years-Of-Innovating-At-The-Edge-1.jpg,https://www.iaasiaonline.com/zebra-technologies-celebrates-50-years-of-innovating-at-the-edge/
https://www.equipment-news.com/wp-content/uploads/2019/05/Zebra-Technologies-Celebrates-50-Years-of-Innovating-at-the-Edge-e1560491656252.jpg,https://www.equipment-news.com/zebra-technologies-celebrates-50-years-of-innovating-at-the-edge-2/
https://www.sourcesecurity.com/img/people/Mike-Maris_Zebra-Technologies--300.jpg,https://www.sourcesecurity.com/people/anders-gustafsson.html
https://pic1.calcalist.co.il/PicServer2/20122005/510554/40_lm.jpg,"https://www.calcalistech.com/ctech/articles/0,7340,L-3762680,00.html"
https://www.sourcesecurity.com/img/people/mark-zucherman-300.jpg,https://www.sourcesecurity.com/people/anders-gustafsson.html
https://www.zebra.com//us/en/about-zebra/company-information/company-leadership/_jcr_content/mainpar/columncontrol_249a/col1par/imagecomponent_925b/image.adapt.1280.jpg/1455813663125.jpg,https://www.zippia.com/zebra-technologies-careers-13079/
https://www.sourcesecurity.com/img/people/Mark-Wheeler_300.jpg,https://www.sourcesecurity.com/people/anders-gustafsson.html
https://www.sourcesecurity.com/img/people/keith-300x300.jpg,https://www.sourcesecurity.com/people/anders-gustafsson.html
https://cdn.theorg.com/b4fb4623-045e-4b25-bb3d-8710f5f103dd_medium.jpg,https://theorg.com/org/zebra-technologies
https://adamhartung.com/wp-content/uploads/Inventory-Control-Device.jpg,https://adamhartung.com/those-who-lead-zebra-tech-and-those-who-abdicate-motorola/
https://www.supplychain247.com/images/wide/zebra_motorola_acquisition_wide_image.jpg,https://www.supplychain247.com/article/zebra_technologies_to_acquire_enterprise_business_from_motorola_solutions
https://s3-rd-prod.chicagobusiness.com/s3fs-public/styles/width_253px/public/CG-40D28C88-2D3A-4E98-82CE-E466D7D9EA9B.jpeg,https://www.chicagobusiness.com/section/people-on-the-move/2956276
https://media.zenfs.com/en/zacks.com/68d57120fe5c3c6b2ab5015793b48288,https://finance.yahoo.com/news/zebra-technologies-zbra-picks-ceo-135001629.html
https://www.theladders.com/wp-content/uploads/zebra-logo-600x338.jpg,https://www.theladders.com/career-advice/zebra-technologies
https://www.streetwisereports.com/images/AS_StoreScan7-30-19-900.jpg,https://www.streetwisereports.com/article/2019/07/30/zebra-technologies-earns-its-stripes-with-earnings-beat-and-1-billion-share-buyback-plan.html
https://mms.businesswire.com/media/20180827005037/en/580000/4/Zebra_Logo_K.jpg,https://www.businesswire.com/news/home/20180827005037/en/Zebra-Technologies-Appoints-Cristen-Kogl-as-Senior-Vice-President-General-Counsel-and-Corporate-Secretary
https://www.securitysales.com/wp-content/uploads/2019/01/zebra_temptime.jpg,https://www.securitysales.com/news/zebra-technologies-acquire-temptime/88804/
https://www.sec.gov/Archives/edgar/data/877212/000130817919000114/zbra002x61x1.jpg,https://www.sec.gov/Archives/edgar/data/877212/000130817919000114/lzbra2019_def14a.htm
https://www.securityinformed.com/img/news/612/zebra-920x533.jpg,https://www.securityinformed.com/people/keith-lefebvre.html
https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2021/07/49339096_545833702597972_448695869068279808_n.jpg,https://siliconangle.com/2021/07/01/zebra-technologies-buys-warehouse-robot-maker-fetch-robotics/
https://mms.businesswire.com/media/20181203005022/en/692904/22/stephwil.jpg,https://www.businesswire.com/news/home/20181203005022/en/Zebra-Technologies-Appoints-Steve-Williams-as-Chief-Supply-Chain-Officer
https://s.wsj.net/public/resources/images/BN-PH814_0809ze_GR_20160809092801.jpg,https://www.wsj.com/articles/zebra-technologies-reports-smaller-than-expected-sales-decline-1470749929
