image_url,story_url
https://2ccb6e56.delivery.rocketcdn.me/wp-content/uploads/2019/08/Enrique-Lores-HP-CEO.jpg,https://direporter.com/industry-news/people/president-ceo-of-hp-inc
https://www.opi.net/wp-content/uploads/2019/09/Enrique-Lores-2019-648.jpg,https://www.opi.net/magazines/archive/2019/october-2019/analysis-october-2019/analysis-big-changes-coming-at-hp/
https://cdn.analyticsvidhya.com/wp-content/uploads/2023/06/Enrique-Lores-3.jpg,https://www.analyticsvidhya.com/blog/2023/06/hp-ceo-on-ai-enabled-personal-computers/
"https://res.cloudinary.com/people-matters/image/upload/q_auto,f_auto/v1566517573/1566517572.jpg",https://www.peoplemattersglobal.com/news/appointments/hp-promotes-its-head-of-printer-division-names-him-ceo-22803
