Year,Date,Ticker,Company,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Return,Year_Cum_Ret_Daily,Tenure_Cum_Ret_Daily,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall
2010,2010-01-19,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.044238262863024,1.0048129202605618,1.0048129202605618,1.507219158273147,1.507219158273147
2010,2010-01-20,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0153922695134857,0.9893465689812786,0.9893465689812786,1.507219158273147,1.507219158273147
2010,2010-01-21,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0172867070025408,0.97224402471933,0.97224402471933,1.507219158273147,1.507219158273147
2010,2010-01-22,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.049598708324452,0.9240219769170848,0.9240219769170848,1.507219158273147,1.507219158273147
2010,2010-01-25,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0269028451301973,0.948880797058984,0.948880797058984,1.507219158273147,1.507219158273147
2010,2010-01-26,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0141330481255381,0.9622913750292176,0.9622913750292176,1.507219158273147,1.507219158273147
2010,2010-01-27,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0094204475832087,0.971356590487454,0.971356590487454,1.507219158273147,1.507219158273147
2010,2010-01-28,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0413223537356839,0.9312178498518436,0.9312178498518436,1.507219158273147,1.507219158273147
2010,2010-01-29,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0362786871677411,0.897434488792052,0.897434488792052,1.507219158273147,1.507219158273147
2010,2010-02-01,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0139019114406346,0.9099105435790104,0.9099105435790104,1.507219158273147,1.507219158273147
2010,2010-02-02,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0058030494631506,0.9151907994704416,0.9151907994704416,1.507219158273147,1.507219158273147
2010,2010-02-03,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0172062044076113,0.9309377594380952,0.9309377594380952,1.507219158273147,1.507219158273147
2010,2010-02-04,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0360385201534583,0.8973881402329702,0.8973881402329702,1.507219158273147,1.507219158273147
2010,2010-02-05,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0177554595579483,0.9133216790646592,0.9133216790646592,1.507219158273147,1.507219158273147
2010,2010-02-08,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0068554177750738,0.9070604773916392,0.9070604773916392,1.507219158273147,1.507219158273147
2010,2010-02-09,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0106635505329775,0.9167329626287716,0.9167329626287716,1.507219158273147,1.507219158273147
2010,2010-02-10,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0054540892100685,0.9117330192687838,0.9117330192687838,1.507219158273147,1.507219158273147
2010,2010-02-11,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0181939726760709,0.9283210649092316,0.9283210649092316,1.507219158273147,1.507219158273147
2010,2010-02-12,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0086074336477424,0.9363115268792396,0.9363115268792396,1.507219158273147,1.507219158273147
2010,2010-02-16,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0150714596706635,0.9504231082957774,0.9504231082957774,1.507219158273147,1.507219158273147
2010,2010-02-17,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0041789393732837,0.9464513477472414,0.9464513477472414,1.507219158273147,1.507219158273147
2010,2010-02-18,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0018759134125931,0.9482268085248472,0.9482268085248472,1.507219158273147,1.507219158273147
2010,2010-02-19,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0062092969470182,0.9423389866975932,0.9423389866975932,1.507219158273147,1.507219158273147
2010,2010-02-22,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0061982800635125,0.9364981057432747,0.9364981057432747,1.507219158273147,1.507219158273147
2010,2010-02-23,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0167645240916162,0.9207981606877887,0.9207981606877887,1.507219158273147,1.507219158273147
2010,2010-02-24,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0182684610977656,0.9376197260652078,0.9376197260652078,1.507219158273147,1.507219158273147
2010,2010-02-25,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0066780781759188,0.9438812238951548,0.9438812238951548,1.507219158273147,1.507219158273147
2010,2010-02-26,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0129701053301385,0.956123462788215,0.956123462788215,1.507219158273147,1.507219158273147
2010,2010-03-01,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0213567857679661,0.976543186750709,0.976543186750709,1.507219158273147,1.507219158273147
2010,2010-03-02,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0006699249564257,0.9758889760988771,0.9758889760988771,1.507219158273147,1.507219158273147
2010,2010-03-03,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0022981327017432,0.9781316984681208,0.9781316984681208,1.507219158273147,1.507219158273147
2010,2010-03-04,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0065925405147471,0.9845800713190302,0.9845800713190302,1.507219158273147,1.507219158273147
2010,2010-03-05,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0391056276820589,1.0230826930112074,1.0230826930112074,1.507219158273147,1.507219158273147
2010,2010-03-08,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.000594075198095,1.0236904810647256,1.0236904810647256,1.507219158273147,1.507219158273147
2010,2010-03-09,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0179843884763304,1.0421009283557152,1.0421009283557152,1.507219158273147,1.507219158273147
2010,2010-03-10,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0081603650960004,1.050604852397979,1.050604852397979,1.507219158273147,1.507219158273147
2010,2010-03-11,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0029354101244269,1.05368880851848,1.05368880851848,1.507219158273147,1.507219158273147
2010,2010-03-12,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0048784059409647,1.0588291302618849,1.0588291302618849,1.507219158273147,1.507219158273147
2010,2010-03-15,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0121801954000162,1.045932384560066,1.045932384560066,1.507219158273147,1.507219158273147
2010,2010-03-16,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0027251879627927,1.048782746904364,1.048782746904364,1.507219158273147,1.507219158273147
2010,2010-03-17,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0014702196858081,1.0472408058637293,1.0472408058637293,1.507219158273147,1.507219158273147
2010,2010-03-18,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0023648221586431,1.0497173441268712,1.0497173441268712,1.507219158273147,1.507219158273147
2010,2010-03-19,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0106834229414002,1.0385027697706406,1.0385027697706406,1.507219158273147,1.507219158273147
2010,2010-03-22,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0112486574409584,1.050184531679277,1.050184531679277,1.507219158273147,1.507219158273147
2010,2010-03-23,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0160622096629883,1.0670528158119368,1.0670528158119368,1.507219158273147,1.507219158273147
2010,2010-03-24,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0044231914644414,1.0717725947189445,1.0717725947189445,1.507219158273147,1.507219158273147
2010,2010-03-25,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0118590145898596,1.059062427881161,1.059062427881161,1.507219158273147,1.507219158273147
2010,2010-03-26,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0187515847761101,1.0789215267807677,1.0789215267807677,1.507219158273147,1.507219158273147
2010,2010-03-29,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.0064530672759506,1.085883879978555,1.085883879978555,1.507219158273147,1.507219158273147
2010,2010-03-30,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,0.014888931662595,1.1020515308610694,1.1020515308610694,1.507219158273147,1.507219158273147
2010,2010-03-31,AAPL,Apple Inc.,Steve Jobs,44,Man,white,happy,0.004013524085166864,99.99598264694214,0.0013309185189637684,0.007675791587681194,5.4449489942637025e-05,96.70776705192131,2.478743678554516,0.8044298286396163,0.0024709917852305807,1.646482701289642e-05,0.000787541921454249,98.54950904846191,0.00019085414351138752,0.0011897494005097542,1.4458387158811092,-0.0036040370858742,1.0980796962733017,1.0980796962733017,1.507219158273147,1.507219158273147
