Year,Ticker,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall
2014,SAIC,Anthony Moraco,27,Man,white,happy,0.10894425213336945,99.89105463027954,0.21442060824483633,0.11632076930254698,0.0039496175304520875,95.36774754524231,1.8349438905715942,2.4626128375530243,3.729446861948307e-08,2.054236050073137e-09,2.7339631297117965e-06,99.89324213346933,9.882335193381152e-05,1.497236156428596e-07,0.10665199844962377,1.5396958053267846,2.275312588079013
2015,SAIC,Anthony Moraco,49,Man,white,neutral,0.05782022490166128,99.94218349456787,11.914079636335373,6.17302730679512,2.4712391197681427,34.48309898376465,14.873316884040833,30.08524775505066,2.040697637539779e-05,1.3660300668405512e-08,0.0014089860997046344,21.628472208976746,0.02705348888412118,0.00041946800592995714,78.3426284790039,0.946956745851786,2.275312588079013
2016,SAIC,Anthony Moraco,37,Man,white,happy,0.018270478176418692,99.98173117637634,0.06856385388055192,0.0026010727569226295,0.00010410900690274116,98.01006293416773,0.5695405629474596,1.3491294092392216,6.574730759822955e-08,9.669495853539088e-15,6.110931760616722e-08,99.06587600708008,3.6258214208828576e-06,5.011190573611657e-07,0.9341211058199406,1.8949768332110175,2.275312588079013
2017,SAIC,Anthony Moraco,30,Man,white,happy,0.004796650682692416,99.99520778656006,0.0009034235350431758,4.2118299556450655e-05,2.968489322420094e-07,99.83812572501591,0.05726048738756926,0.10366548013949631,2.2381264051275773e-11,4.695903820475655e-17,3.769057635438777e-09,99.90284442901611,6.29058194423493e-08,1.269530314207401e-08,0.09715770720504224,0.918180759040092,2.275312588079013
2018,SAIC,Anthony Moraco,29,Man,white,happy,0.0729920226149261,99.92701411247253,0.3061240306124091,0.17598681151866913,0.0061442980950232595,94.88636255264282,1.6502398997545242,2.9751425608992577,1.6534725782554702e-08,7.738813109063885e-13,2.206665281680031e-08,99.73436001129627,3.6002887042995635e-06,2.3982897251313433e-07,0.2656302563839845,0.8451575522564336,2.275312588079013
2010,EPAM,Arkadiy Dobkin,46,Man,white,happy,0.0047320572775788605,99.99526739120483,0.4143223166465759,1.429055631160736,0.0930704060010612,64.80301022529602,23.837044835090637,9.423498064279556,0.0003774246579268947,3.510869615931428e-13,2.405979842023953e-05,99.99624490737915,2.785558006479505e-07,0.003090933751082048,0.00026755094495456433,1.0,15.0364281790597
2011,EPAM,Arkadiy Dobkin,46,Man,white,happy,0.0047320572775788605,99.99526739120483,0.4143223166465759,1.429055631160736,0.0930704060010612,64.80301022529602,23.837044835090637,9.423498064279556,0.0003774246579268947,3.510869615931428e-13,2.405979842023953e-05,99.99624490737915,2.785558006479505e-07,0.003090933751082048,0.00026755094495456433,1.0,15.0364281790597
2012,EPAM,Arkadiy Dobkin,40,Man,white,neutral,0.003217189441784285,99.99678134918213,0.09973851265385747,1.1433571577072144,0.057764590019360185,59.12742018699646,29.784807562828064,9.786918759346008,1.0933254473417464,5.208802723265589e-06,1.5645563599996137,0.05283551242859513,8.308481179656841,0.07696897038069721,88.90382183744647,1.2928571701049794,15.0364281790597
2013,EPAM,Arkadiy Dobkin,46,Man,white,angry,0.11074615176767111,99.8892605304718,13.946179386745655,7.399757647499898,1.940006505847365,37.817930449124006,23.253384128414638,15.642745235129906,71.1947475439611,0.1358680847183663,22.199203407859397,0.8582419624040172,0.7276969560000949,4.504449501103222,0.3797907395165277,1.9303866237748564,15.0364281790597
2014,EPAM,Arkadiy Dobkin,50,Man,middle eastern,surprise,0.1453522825613618,99.85464215278625,0.005549497225168762,1.9937074325928013,0.005762699543382545,16.656929750076504,76.92247950106615,4.415575196215534,0.061958376318216324,1.3159656475636439e-06,0.02497138048056513,0.00033854134926514234,5.229360500180746e-07,99.91273283958435,2.8626640988238528e-09,1.3666285597246384,15.0364281790597
2015,EPAM,Arkadiy Dobkin,41,Man,white,neutral,0.0018974265913129784,99.99810457229614,0.19545590041052108,2.1073694059097057,0.13558526277068408,53.720629658774094,31.61436994247078,12.226594951938981,0.29349447580394006,1.4732956844476062e-07,0.6449573592071152,0.05524636109896666,1.4745125494606823,0.01620756034952017,97.51558289024727,1.646492204116902,15.0364281790597
2016,EPAM,Arkadiy Dobkin,50,Man,middle eastern,neutral,0.0031931100238580257,99.99680519104004,6.226979196071625,9.072808176279068,2.645901031792164,26.73330307006836,30.850040912628174,24.470967054367065,6.675413995981216,4.680100404441667e-09,0.05075880326330662,0.9600023739039898,4.44098487496376,0.002262382986373268,87.87057995796204,0.8179851858551304,15.0364281790597
2018,EPAM,Arkadiy Dobkin,36,Man,white,happy,0.0072154645749833435,99.99278783798218,1.3822463555936388,3.1409613769100457,0.5875713888470663,45.58742098958242,37.51717656646054,11.784619178221323,1.966718701524657,4.426690528198816e-09,0.5974874256543771,95.62493536620947,0.054625320244599596,0.3934907961482284,1.3627403296673495,1.0798659760465554,15.0364281790597
2019,EPAM,Arkadiy Dobkin,43,Man,middle eastern,neutral,0.006758502422599122,99.99324083328247,0.2612871816381812,5.1629167050123215,0.10747299529612064,10.049726814031601,76.89676284790039,7.521834969520569,1.12652238458395,3.708217899411892e-08,0.0009532755939289927,40.94679355621338,1.877552829682827,0.03430283977650106,56.01387619972229,1.8145848688084143,15.0364281790597
2018,ENPH,Badri Kothandaraman,30,Man,latino hispanic,happy,0.015183787036221474,99.98481273651123,4.5268721878528595,34.25896167755127,4.94210422039032,8.921049535274506,6.505835801362991,40.84517955780029,0.006064284752937965,4.161707423122607e-06,0.09447794291190803,97.3453164100647,0.04578573280014098,0.03195417521055788,2.4763941764831543,1.962655539675276,10.526970927674796
2019,ENPH,Badri Kothandaraman,38,Man,latino hispanic,neutral,4.823084509553155e-05,99.99995231628418,9.017528923455348,32.4477085408817,10.193001948952908,6.102351454180653,4.692491330801407,37.54692227207688,18.730689585208893,0.00032214773000305286,0.8585536852478981,0.055109645472839475,23.23324978351593,0.0008450220775557682,57.12122917175293,5.363636519435536,10.526970927674796
